NAME,SEEDS,LEECHES,TIME,SIZE,UPLOADER
The Good Doctor (2017) S03E15 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),7,6,12am Feb. 21st,643.6 MB7,Vyndros
The Flash (2014) S06E12 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),21,2,12am Feb. 21st,680.3 MB21,Vyndros
Supergirl (2015) S05E12 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),17,2,12am Feb. 21st,670.1 MB17,Vyndros
Stumptown (2019) S01E15 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),12,2,12am Feb. 21st,758.2 MB12,Vyndros
Prodigal Son (2019) S01E15 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),3,2,12am Feb. 21st,657.3 MB3,Vyndros
FBI (2018) S02E16 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),5,1,12am Feb. 21st,746.7 MB5,Vyndros
FBI Most Wanted (2020) S01E06 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros),4,1,12am Feb. 21st,901.3 MB4,Vyndros
Batwoman (2019) S01E12 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),10,2,12am Feb. 21st,543.5 MB10,Vyndros
Avenue 5 (2020) S01E05 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros),3,2,12am Feb. 21st,779.7 MB3,Vyndros
All Rise (2019) S01E16 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros)4,3,0,12am Feb. 21st,889.3 MB3,Vyndros
Knightfall (2017) Season 2 S02 (1080p BluRay x265 HEVC 10bit AAC 5.1 Vyndros)5,13,6,2am Feb. 17th,6.1 GB13,Vyndros
X-men First Class (2011) (1080p BluRay x265 HEVC 10bit AAC 5.1 Vyndros)2,6,2,9pm Feb. 16th,4.7 GB6,Vyndros
X-men Origins Wolverine (2009) (1080p BluRay x265 HEVC 10bit AAC 5.1 Vyndros)2,29,6,9pm Feb. 16th,3.6 GB29,Vyndros
Ballers (2015) Season 5 S05 (1080p BluRay x265 HEVC 10bit AAC 5.1 Vyndros),8,1,9pm Feb. 16th,5.9 GB8,Vyndros
Power (2014) Season 6 S06 (1080p NF WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)4,24,14,9pm Feb. 16th,13.8 GB24,Vyndros
Homeland (2011) S08E02 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros)1,24,7,8pm Feb. 16th,1.1 GB24,Vyndros
Star Trek Picard (2020) S01E04 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros)4,17,2,6pm Feb. 16th,924.9 MB17,Vyndros
Young Sheldon (2017) S03E15 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)2,18,3,6pm Feb. 16th,416.7 MB18,Vyndros
Legacies (2018) S02E13 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),9,0,5pm Feb. 16th,635.2 MB9,Vyndros
Brooklyn Nine-Nine (2013) S07E03 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros),9,0,5pm Feb. 16th,570.6 MB9,Vyndros
The Magicians (2015) S05E06 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)1,15,1,7pm Feb. 14th,690.6 MB15,Vyndros
The Magicians (2015) S05E05 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),14,0,7pm Feb. 14th,586.3 MB14,Vyndros
The Good Doctor (2017) S03E14 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),11,3,7pm Feb. 14th,733.7 MB11,Vyndros
The Flash (2014) S06E11 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)2,19,2,7pm Feb. 14th,768.3 MB19,Vyndros
Stumptown (2019) S01E14 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)1,5,0,7pm Feb. 14th,868.2 MB5,Vyndros
Prodigal Son (2019) S01E14 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),7,1,7pm Feb. 14th,828.6 MB7,Vyndros
FBI (2018) S02E15 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),10,1,7pm Feb. 14th,652.2 MB10,Vyndros
FBI Most Wanted (2020) S01E05 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros),5,0,7pm Feb. 14th,817.9 MB5,Vyndros
DC's Legends of Tomorrow (2016) S05E04 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)2,13,5,7pm Feb. 14th,908.7 MB13,Vyndros
Black Lightning (2018) S03E13 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),8,1,7pm Feb. 14th,701.3 MB8,Vyndros
Avenue 5 (2020) S01E04 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros)7,8,2,7pm Feb. 14th,633.2 MB8,Vyndros
All Rise (2019) S01E15 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros),6,0,7pm Feb. 14th,924.8 MB6,Vyndros
Homeland (2011) S08E01 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros)2,25,4,10am Feb. 10th,1.2 GB25,Vyndros
Young Sheldon (2017) S03E14 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)2,13,1,8pm Feb. 9th,454.5 MB13,Vyndros
Vikings (2013) S06E10 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)1,17,1,8pm Feb. 9th,1.3 GB17,Vyndros
The Magicians (2015) S05E04 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),4,0,8pm Feb. 9th,809.0 MB4,Vyndros
The Flash (2014) S06E10 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),19,2,8pm Feb. 9th,732.2 MB19,Vyndros
Stumptown (2019) S01E13 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),7,1,8pm Feb. 9th,638.0 MB7,Vyndros
Star Trek Picard (2020) S01E03 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros)1,14,0,8pm Feb. 9th,849.6 MB14,Vyndros
Prodigal Son (2019) S01E13 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),5,1,8pm Feb. 9th,858.2 MB5,Vyndros
Legacies (2018) S02E12 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),4,0,8pm Feb. 9th,673.2 MB4,Vyndros
DC's Legends of Tomorrow (2016) S05E03 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),19,3,8pm Feb. 9th,892.1 MB19,Vyndros
Charmed (2018) S02E12 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),5,1,8pm Feb. 9th,510.3 MB5,Vyndros
Brooklyn Nine-Nine (2013) S07E02 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros),36,3,8pm Feb. 9th,507.2 MB36,Vyndros
Brooklyn Nine-Nine (2013) S07E01 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros),30,7,8pm Feb. 9th,593.1 MB30,Vyndros
Black Lightning (2018) S03E12 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),5,0,8pm Feb. 9th,732.2 MB5,Vyndros
All Rise (2019) S01E14 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros),3,0,7pm Feb. 9th,915.9 MB3,Vyndros
The Mandalorian (2019) Season 1 S01 (1080p DSNP WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros)13,25,14,8pm Feb. 3rd,5.5 GB25,Vyndros
Ford V Ferrari (2019) (1080p BluRay x265 HEVC 10bit AAC 7.1 Vyndros)10,25,10,10pm Feb. 2nd,5.5 GB25,Vyndros
Evil (2019) Season 1 S01 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros)1,20,19,9pm Feb. 2nd,9.0 GB20,Vyndros
The Tick (2016) Complete Series (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros)4,15,12,9pm Feb. 2nd,13.7 GB15,Vyndros
Arrow (2012) Season 8 S08 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)6,23,14,9pm Feb. 2nd,8.0 GB23,Vyndros
Billions (2016) Season 1 S01 REPACK (1080p BluRay x265 HEVC 10bit AAC 5.1 Vyndros)3,15,5,6pm Feb. 2nd,12.8 GB15,Vyndros
Star Trek Picard (2020) S01E02 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros),8,0,5pm Feb. 2nd,834.8 MB8,Vyndros
Legacies (2018) S02E11 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),9,2,5pm Feb. 2nd,796.4 MB9,Vyndros
Charmed (2018) S02E11 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),5,0,5pm Feb. 2nd,647.0 MB5,Vyndros
Avenue 5 (2020) S01E03 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros),8,0,5pm Feb. 2nd,623.7 MB8,Vyndros
Vikings (2013) S06E09 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),22,2,5pm Feb. 2nd,778.6 MB22,Vyndros
Young Sheldon (2017) S03E13 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),15,1,5pm Feb. 2nd,519.6 MB15,Vyndros
The Resident (2018) S03E14 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)1,2,3,Jan. 31st '20,775.7 MB2,Vyndros
The Magicians (2015) S05E03 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),5,0,Jan. 31st '20,866.8 MB5,Vyndros
The Good Doctor (2017) S03E13 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),6,4,Jan. 31st '20,661.1 MB6,Vyndros
Supergirl (2015) S05E11 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)1,9,0,Jan. 31st '20,625.4 MB9,Vyndros
Prodigal Son (2019) S01E12 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),6,0,Jan. 31st '20,706.2 MB6,Vyndros
FBI (2018) S02E14 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),4,2,Jan. 31st '20,745.1 MB4,Vyndros
FBI Most Wanted (2020) S01E04 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros),4,1,Jan. 31st '20,766.6 MB4,Vyndros
Black Lightning (2018) S03E11 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),5,0,Jan. 31st '20,643.7 MB5,Vyndros
Batwoman (2019) S01E11 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),3,3,Jan. 31st '20,514.7 MB3,Vyndros
Avenue 5 (2020) S01E02 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros),6,1,Jan. 31st '20,662.6 MB6,Vyndros
Into The Badlands (2015) Seasons 1-3 S01-S03 Complete Series (1080p BluRay x265 HEVC 10bit AAC 5.1 V...6,20,23,Jan. 26th '20,36.1 GB20,Vyndros
Billions (2016) Season 2 S02 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)1,10,12,Jan. 26th '20,12.3 GB10,Vyndros
L.A.'s Finest (2019) Season 1 S01 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros),7,9,Jan. 26th '20,13.9 GB7,Vyndros
The Capture (2019) Season 1 S01 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros)13,17,9,Jan. 26th '20,6.6 GB17,Vyndros
Vikings (2013) S06E08 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),7,0,Jan. 26th '20,809.2 MB7,Vyndros
The Magicians (2015) S05E02 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),13,1,Jan. 26th '20,650.7 MB13,Vyndros
Stumptown (2019) S01E12 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),10,0,Jan. 26th '20,692.5 MB10,Vyndros
Star Trek Picard (2020) S01E01 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros),11,0,Jan. 26th '20,"1,006.6 MB11",Vyndros
Legacies (2018) S02E10 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),4,1,Jan. 26th '20,689.4 MB4,Vyndros
DC's Legends of Tomorrow (2016) S05E02 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)3,13,6,Jan. 26th '20,"1,019.6 MB13",Vyndros
Charmed (2018) S02E10 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),4,0,Jan. 26th '20,534.2 MB4,Vyndros
The Resident (2018) S03E13 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),10,4,Jan. 23rd '20,835.4 MB10,Vyndros
The Good Doctor (2017) S03E12 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),8,15,Jan. 23rd '20,680.4 MB8,Vyndros
Supergirl (2015) S05E10 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)1,15,2,Jan. 23rd '20,669.6 MB15,Vyndros
Prodigal Son (2019) S01E11 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),12,1,Jan. 23rd '20,619.3 MB12,Vyndros
FBI (2018) S02E13 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),8,0,Jan. 23rd '20,768.8 MB8,Vyndros
FBI Most Wanted (2020) S01E03 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros),8,0,Jan. 23rd '20,730.5 MB8,Vyndros
Charmed (2018) S02E09 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),8,0,Jan. 23rd '20,592.7 MB8,Vyndros
Black Lightning (2018) S03E10 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),8,1,Jan. 23rd '20,682.1 MB8,Vyndros
Batwoman (2019) S01E10 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),8,1,Jan. 23rd '20,542.1 MB8,Vyndros
Avenue 5 (2020) S01E01 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros),7,0,Jan. 23rd '20,689.7 MB7,Vyndros
Arrow (2012) S08E09 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),10,3,Jan. 23rd '20,795.4 MB10,Vyndros
All Rise (2019) S01E13 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),4,1,Jan. 23rd '20,798.9 MB4,Vyndros
Evil (2019) S01E12 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)3,9,1,Jan. 18th '20,624.1 MB9,Vyndros
Legacies (2018) S02E09 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),8,1,Jan. 18th '20,608.6 MB8,Vyndros
Young Sheldon (2017) S03E12 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),25,5,Jan. 18th '20,414.5 MB25,Vyndros
Vikings (2013) S06E07 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),13,3,Jan. 18th '20,1.1 GB13,Vyndros
The Magicians (2015) S05E01 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)5,8,0,Jan. 18th '20,779.8 MB8,Vyndros
The Resident (2018) S03E12 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),5,5,Jan. 18th '20,930.6 MB5,Vyndros
The Good Doctor (2017) S03E11 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),12,1,Jan. 18th '20,609.4 MB12,Vyndros
Stumptown (2019) S01E11 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),10,1,Jan. 18th '20,577.8 MB10,Vyndros
FBI (2018) S02E12 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),12,1,Jan. 18th '20,678.4 MB12,Vyndros
FBI Most Wanted (2020) S01E02 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros),6,3,Jan. 18th '20,875.1 MB6,Vyndros
DC's Legends of Tomorrow (2016) S05E01 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)2,23,9,Jan. 18th '20,1.1 GB23,Vyndros
Arrow (2012) S08E08 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),15,5,Jan. 18th '20,899.7 MB15,Vyndros
Stumptown (2019) S01E10 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),13,2,Jan. 14th '20,701.4 MB13,Vyndros
Boston Legal (2004) Season 5 S05 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)4,10,7,Jan. 14th '20,12.7 GB10,Vyndros
The Two Popes (2019) (1080p NF WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)4,71,18,Jan. 13th '20,4.9 GB71,Vyndros
Vikings (2013) S06E06 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)2,29,5,Jan. 13th '20,"1,021.9 MB29",Vyndros
Young Sheldon (2017) S03E11 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),23,2,Jan. 13th '20,447.1 MB23,Vyndros
The Resident (2018) S03E11 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),7,2,Jan. 13th '20,826.5 MB7,Vyndros
FBI (2018) S02E11 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),8,1,Jan. 13th '20,723.6 MB8,Vyndros
FBI Most Wanted (2020) S01E01 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros)3,10,0,Jan. 13th '20,757.9 MB10,Vyndros
Evil (2019) S01E11 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),15,1,Jan. 13th '20,588.2 MB15,Vyndros
All Rise (2019) S01E12 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),8,0,Jan. 13th '20,825.7 MB8,Vyndros
Ad Astra (2019) (1080p BluRay x265 HEVC 10bit AAC 7.1 Vyndros)14,35,14,Jan. 7th '20,3.3 GB35,Vyndros
Travelers (2016) Season 1-3 S01-S03 Complete Series (1080p DS4K NF WEB-DL x265 HEVC 10bit DD 5.1 Vyn...18,29,22,Jan. 7th '20,31.6 GB29,Vyndros
How To Get Away With Murder (2014) Season 4 S04 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)1,13,9,Jan. 7th '20,13.1 GB13,Vyndros
How To Get Away With Murder (2014) Season 2 S02 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)2,14,5,Jan. 7th '20,12.1 GB14,Vyndros
Boston Legal (2004) Season 4 S04 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 2.0 Vyndros)8,13,11,Jan. 7th '20,32.0 GB13,Vyndros
Vikings (2013) S06E05 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),9,3,Jan. 7th '20,901.0 MB9,Vyndros
The Mandalorian (2019) S01E08 (1080p Disney+ WebRip x265 HEVC 10bit AAC 5.1 Vyndros)12,73,13,Dec. 27th '19,758.2 MB73,Vyndros
The Morning Show (2019) Season 1 S01 (1080p Apple TV WEB-DL x265 HEVC 10bit Atmos DDP 5.1 Vyndros)9,25,23,Dec. 25th '19,12.4 GB25,Vyndros
The Witcher (2019) Season 1 S01 (1080p NF WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)9,118,68,Dec. 24th '19,11.7 GB118,Vyndros
Mr Robot (2015) Season 4 S04 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)3,49,13,Dec. 24th '19,9.4 GB49,Vyndros
Killjoys (2015) Season 5 S05 (1080p BluRay x265 HEVC 10bit AAC 5.1 Vyndros)4,17,5,Dec. 22nd '19,10.3 GB17,Vyndros
How To Get Away With Murder (2014) Season 3 S03 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)2,15,0,Dec. 22nd '19,13.3 GB15,Vyndros
Marvel's Runaways (2017) Season 3 S03 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)16,28,17,Dec. 22nd '19,11.5 GB28,Vyndros
Van Helsing (2016) Season 4 S04 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)2,15,8,Dec. 22nd '19,11.5 GB15,Vyndros
Joker (2019) (1080p BluRay x265 HEVC 10bit AAC 7.1 Vyndros)11,29,3,Dec. 22nd '19,3.8 GB29,Vyndros
Vikings (2013) S06E04 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)7,15,3,Dec. 22nd '19,800.2 MB15,Vyndros
The Resident (2018) S03E10 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),3,4,Dec. 22nd '19,863.6 MB3,Vyndros
FBI (2018) S02E10 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)4,6,1,Dec. 22nd '19,643.3 MB6,Vyndros
Empire (2015) S06E10 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),2,3,Dec. 22nd '19,1.0 GB2,Vyndros
All Rise (2019) S01E11 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),5,1,Dec. 22nd '19,829.9 MB5,Vyndros
The Mandalorian (2019) S01E07 (1080p Disney+ WebRip x265 HEVC 10bit AAC 5.1 Vyndros)8,74,10,Dec. 19th '19,487.3 MB74,Vyndros
How To Get Away With Murder (2014) Season 1 S01 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)14,9,5,Dec. 17th '19,12.9 GB9,Vyndros
Watchmen (2019) Season 1 S01 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)4,58,22,Dec. 17th '19,7.7 GB58,Vyndros
Mr Robot (2015) S04E11 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)1,26,2,Dec. 17th '19,695.9 MB26,Vyndros
The Expanse (2015) Season 4 S04 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1 Vyndros)25,82,28,Dec. 16th '19,8.5 GB82,Vyndros
South Park (1997) Season 23 S23 (1080p AMZN WEB-DL x265 HEVC 10bit DDP 2.0 Vyndros)3,25,14,Dec. 16th '19,4.0 GB25,Vyndros
Young Sheldon (2017) S03E10 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)1,13,0,Dec. 16th '19,491.3 MB13,Vyndros
Vikings (2013) S06E03 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)2,26,5,Dec. 16th '19,911.6 MB26,Vyndros
The Morning Show (2019) S01E09 (1080p Apple TV WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)4,16,3,Dec. 16th '19,969.6 MB16,Vyndros
The Mandalorian (2019) S01E06 (1080p Disney+ WebRip x265 HEVC 10bit AAC 5.1 Vyndros)5,38,9,Dec. 16th '19,540.0 MB38,Vyndros
The Blacklist (2013) S07E10 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)1,13,0,Dec. 16th '19,722.8 MB13,Vyndros
Stumptown (2019) S01E09 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)1,11,0,Dec. 16th '19,633.4 MB11,Vyndros
Legacies (2018) S02E08 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)1,9,0,Dec. 16th '19,717.8 MB9,Vyndros
Evil (2019) S01E10 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)1,8,1,Dec. 16th '19,743.0 MB8,Vyndros
Black Lightning (2018) S03E09 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)1,7,1,Dec. 16th '19,736.4 MB7,Vyndros
The Man In The High Castle (2015) Season 4 S04 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)2,22,9,Dec. 12th '19,8.5 GB22,Vyndros
Tom Clancy's Jack Ryan (2018) Season 2 S02 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)2,11,7,Dec. 12th '19,8.0 GB11,Vyndros
Impulse (2018) Season 1 S01 (1080p BluRay x265 HEVC 10bit AAC 2.0 Vyndros)6,9,3,Dec. 12th '19,5.7 GB9,Vyndros
The Flash (2014) S06E09 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)5,20,1,Dec. 12th '19,807.9 MB20,Vyndros
Batwoman (2019) S01E09 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),16,0,Dec. 12th '19,832.7 MB16,Vyndros
The Rookie (2018) S02E10 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),12,0,Dec. 12th '19,949.2 MB12,Vyndros
The Blacklist (2013) S07E09 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),12,2,Dec. 12th '19,681.5 MB12,Vyndros
Supergirl (2015) S05E09 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),12,1,Dec. 12th '19,892.1 MB12,Vyndros
Mr Robot (2015) S04E10 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),11,1,Dec. 12th '19,"1,002.5 MB11",Vyndros
Evil (2019) S01E09 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),6,1,Dec. 12th '19,601.3 MB6,Vyndros
Charmed (2018) S02E08 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),5,0,Dec. 12th '19,521.7 MB5,Vyndros
All Rise (2019) S01E10 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),4,0,Dec. 12th '19,730.5 MB4,Vyndros
Berlin Station (2016) Seasons 1-3 S01-S03 Complete Series (1080p AMZN WEB-DL x265 HEVC 10bit DDP 5.1...10,20,15,Dec. 7th '19,30.9 GB20,Vyndros
Young Sheldon (2017) S03E09 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),19,0,Dec. 7th '19,423.4 MB19,Vyndros
Vikings (2013) S06E02 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),19,1,Dec. 7th '19,752.8 MB19,Vyndros
Vikings (2013) S06E01 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros)4,14,2,Dec. 7th '19,"1,017.9 MB14",Vyndros
The Resident (2018) S03E09 (1080p AMZN WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),4,2,Dec. 7th '19,719.9 MB4,Vyndros
The Morning Show (2019) S01E08 (1080p Apple TV WEB-DL x265 HEVC 10bit AAC 5.1 Vyndros),16,2,Dec. 7th '19,1.4 GB16,Vyndros
